k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;sift;5094.0;5166.0;0.391654948;0.07581396593108788;teblid;5094.0;5166.0;0.020830365;0.004032203832752613;L2;BF;nan;1232.0;2202.0;0.538486875;0.950972188;0.4318674786557675;0.7718930097402598;0.24185316058107578;0.5594913714804723;0.24185316058107578;0.3377192982456141
0;sift;5094.0;5166.0;0.391654948;0.07581396593108788;boost;5094.0;5166.0;1.070170312;0.20715646767324813;L2;BF;nan;2529.0;2966.0;0.555679062;2.0175043219999997;0.6802104929197572;0.7977478536971133;0.49646643109540634;0.8526635198921105;0.49646643109540634;0.6275434243176179
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;sift;2598.0;3584.0;0.27684724;0.0772453236607143;L2;BF;nan;2290.0;2306.0;0.366107344;0.87800099;0.38074630962705985;0.3834065458515284;0.8814472671285605;0.9930615784908933;0.8814472671285605;0.9339314845024471
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;akaze;2598.0;3584.0;0.23884026;0.06664069754464286;L2;BF;nan;2169.0;2213.0;0.528142552;1.002029218;0.45279223587889744;0.4619775094513601;0.8348729792147807;0.9801174875734298;0.8348729792147807;0.9016836416545417
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;orb;2590.0;3579.0;0.029090157;0.00812801257334451;L2;BF;nan;89.0;1714.0;0.205823229;0.469959792;0.27418891015169194;5.280447101123595;0.034257120862201694;0.051925320886814466;0.034257120862201694;0.04128014842300557
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;brisk;2598.0;3584.0;0.059286302;0.016541936941964288;L2;BF;nan;2264.0;2283.0;0.349484583;0.643817291;0.2820049456855015;0.2843715949646643;0.8714395688991532;0.9916776171703898;0.8714395688991532;0.9276787543536161
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;kaze;2598.0;3584.0;0.710555469;0.19825766434151787;L2;BF;nan;1715.0;1738.0;0.202923229;1.148525104;0.6608314752589183;0.6696939381924197;0.6601231716705158;0.9867663981588032;0.6601231716705158;0.7910516605166051
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;daisy;2598.0;3584.0;0.351700156;0.09813062388392857;L2;BF;nan;2031.0;2060.0;0.607101458;1.19384802;0.5795378737864076;0.5878129098966025;0.7817551963048499;0.9859223300970874;0.7817551963048499;0.8720480893087162
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;freak;2598.0;3584.0;0.049695729;0.013865995814732142;L2;BF;nan;1733.0;1852.0;0.351138438;0.635880573;0.34334804157667387;0.36692473918061164;0.6670515781370285;0.9357451403887689;0.6670515781370285;0.7788764044943821
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;brief;2598.0;3584.0;0.01426;0.003978794642857143;L2;BF;nan;1034.0;1443.0;0.222693646;0.472000052;0.3270963631323631;0.45647974081237913;0.39799846035411857;0.7165627165627165;0.39799846035411857;0.5117545162088593
