k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;orb;28908.0;28066.0;0.031246336;0.0011133163258034632;teblid;28908.0;28066.0;0.009367947;0.00033378276206085655;l2;bf;3103.0;10439.0;1.479798057;1.52041234;0.14564731679279624;0.48998141798259753;0.10734052857340529;0.29725069451096847;0.11056082092211217;0.15772485831194244
0;orb;28908.0;28066.0;0.031246336;0.0011133163258034632;boost;28908.0;28066.0;0.285421059;0.010169637960521626;l2;bf;232.0;8420.0;1.473825064;1.7904924589999998;0.21264756045130637;7.717639909482758;0.008025460080254601;0.027553444180522565;0.008266229601653246;0.012430347192456066
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;sift;21990.0;16375.0;0.100162587;0.00611679920610687;l2;bf;7713.0;8464.0;0.661185023;0.925286947;0.10932029146975426;0.11996459834046415;0.35075034106412006;0.9112712665406427;0.4710229007633588;0.5065344453930518
0;brisk;nan;nan;nan;nan;akaze;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;orb;21370.0;15986.0;0.026895463;0.0016824385712498435;l2;bf;2546.0;6913.0;0.71211275;0.9029475499999999;0.13061587588601187;0.3546533974862529;0.11577989995452478;0.36829162447562563;0.15548091603053435;0.17617548351382206
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;brisk;21990.0;16375.0;0.141495641;0.008640955175572519;l2;bf;6507.0;8771.0;1.331270479;1.6367054570000001;0.18660420214342724;0.25152996111879516;0.29590723055934515;0.7418766389237259;0.39737404580152674;0.42306817073567177
0;brisk;nan;nan;nan;nan;kaze;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;daisy;21990.0;16375.0;0.129985477;0.007938044396946564;l2;bf;10586.0;10682.0;1.113387559;1.407312373;0.1317461498782999;0.13294090052900057;0.4814006366530241;0.9910129189290395;0.646473282442748;0.6480166503428012
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;freak;20408.0;14964.0;0.074751998;0.004995455626837744;l2;bf;4998.0;7130.0;1.237972718;1.476664053;0.2071057577840112;0.29545099099639854;0.22728512960436562;0.7009817671809256;0.3052213740458015;0.34326923076923077
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;brief;21559.0;16113.0;0.03007339;0.0018664053869546328;l2;bf;1373.0;7106.0;0.376796465;0.570809192;0.08032777821559246;0.4157386686088857;0.06243747157799;0.1932169997185477;0.08384732824427481;0.0943772339840528
