k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score;Reprojection Error;3D Points;Reconstruction Time
0;sift;3382.0;1746.0;0.280894843;0.1608790624284078;sift;3382.0;1746.0;0.27470724;0.15733518900343646;l2;bf;824.0;1040.0;0.23176125;0.787363333;0.7570801278846154;0.9555380254854369;0.2436428149024246;0.7923076923076923;0.47193585337915234;0.37268204432383534;nan;nan;nan
0;sift;nan;nan;nan;nan;akaze;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;nan;nan;nan;nan;orb;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;3382.0;1746.0;0.280894843;0.1608790624284078;brisk;3248.0;1708.0;0.026792552;0.015686505854800938;l2;bf;630.0;865.0;0.207533333;0.5152207280000001;0.5956308994219653;0.8178106793650795;0.1862803075103489;0.7283236994219653;0.36082474226804123;0.296680009418413;nan;nan;nan
0;sift;nan;nan;nan;nan;kaze;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;3382.0;1746.0;0.280894843;0.1608790624284078;daisy;3382.0;1746.0;0.255058906;0.14608184765177548;l2;bf;410.0;575.0;0.367623542;0.903577291;1.5714387669565215;2.2038470512195123;0.12123004139562389;0.7130434782608696;0.23482245131729668;0.20722769775082134;nan;nan;nan
0;sift;3382.0;1746.0;0.280894843;0.1608790624284078;freak;3114.0;1678.0;0.023227552;0.013842402860548272;l2;bf;525.0;762.0;0.195319583;0.499441978;0.6554356666666666;0.9513180533333333;0.15523358959195743;0.6889763779527559;0.3006872852233677;0.2533783783783784;nan;nan;nan
0;sift;3382.0;1746.0;0.280894843;0.1608790624284078;brief;3041.0;1675.0;0.006790572;0.004054072835820896;l2;bf;439.0;941.0;0.141896562;0.429581977;0.4565164473963868;0.9785466446469249;0.12980484920165583;0.4665249734325186;0.25143184421534936;0.2030996992829054;nan;nan;nan
0;sift;3382.0;1746.0;0.280894843;0.1608790624284078;lucid;3382.0;1746.0;0.013332604;0.007636084765177549;l2;bf;374.0;882.0;0.570273281;0.864500728;0.9801595555555556;2.3114992727272727;0.11058545239503252;0.42403628117913833;0.21420389461626574;0.175422138836773;nan;nan;nan
0;sift;3382.0;1746.0;0.280894843;0.1608790624284078;latch;3084.0;1685.0;0.003793802;0.002251514540059347;l2;bf;146.0;1074.0;0.040719531;0.32540817600000005;0.3029871284916202;2.228823123287672;0.04316972205795387;0.13594040968342644;0.0836197021764032;0.06552962298025135;nan;nan;nan
