Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score;Reprojection Error;3DPoints
gftt_har;nan;nan;nan;sift;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
gftt_har;nan;nan;nan;akaze;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;orb;1825.0;781.2;0.005439567316227257;HAM;BF;41.2;605.4;0.052520666400000006;0.09417852900725299;1.3098596526813486;0.01762943945228926;0.0713410552139154;0.0396244914745542;0.027589855410613918;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;brisk;2109.0;943.0;0.012506217710973188;HAM;BF;39.0;640.0;0.07426339579999999;0.12407608443633444;2.040197822737018;0.01668806161745828;0.06085152363250197;0.03601750017544947;0.025498040022863;nan;
gftt_har;nan;nan;nan;kaze;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
gftt_har;nan;nan;nan;daisy;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;freak;1958.0;858.4;0.011268814168994687;HAM;BF;35.8;544.0;0.066299156;0.12960062882313705;1.8530437112762237;0.015318784766795037;0.07033072415606997;0.03535770053916436;0.024649505961835207;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;brief;1859.0;803.6;0.004117282262338221;HAM;BF;39.2;580.6;0.0522523128;0.09870098587962035;1.3889945566210486;0.016773641420624735;0.07040080438698697;0.03756550776971909;0.026470817678439496;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;lucid;2337.0;1059.0;0.006711440850683972;HAM;BF;33.0;391.2;0.10784713500000001;0.27757451077522716;3.2396644542982456;0.0141206675224647;0.08845553000621895;0.03373789014766245;0.024154512958299613;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;latch;1909.0;826.2;0.0028167176242693713;HAM;BF;36.0;496.2;0.059968291800000004;0.1262669748729429;1.689006551469593;0.015404364569961488;0.074975582964695;0.03567724975804464;0.02527074956551905;nan;
gftt_har;nan;nan;nan;vgg;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;beblid;2337.0;1059.0;0.0069943721393290305;HAM;BF;724.0;764.2;0.0761561142;0.10625535817920954;0.11425371711211627;0.30979888746255885;0.9358711350089536;0.6653666625452063;0.45322003779999304;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;teblid;2337.0;1059.0;0.005167055280257212;HAM;BF;712.4;765.4;0.0698178646;0.09889921820469119;0.1093940754536608;0.3048352588789046;0.9160797484589318;0.652251418062084;0.4453031477785586;nan;
gftt_har;2337.0;1059.0;0.022369647044519943;boost;2337.0;1059.0;0.17466917213220295;HAM;BF;676.2;734.0;0.24651743759999997;0.3471943587987888;0.38894549537310563;0.2893453145057766;0.9014483882654509;0.6173070135503316;0.42707177844519945;nan;
star;nan;nan;nan;sift;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
star;nan;nan;nan;akaze;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
star;5017.0;3876.6;0.010894038908506893;orb;4809.0;3690.2;0.002182266118139401;HAM;BF;2037.6;2471.8;0.3163764792;0.12952783270238022;0.16010785497216343;0.4061391269683078;0.8155608747416416;0.5182623731884044;0.5385210777975911;nan;
star;5017.0;3876.6;0.010894038908506893;brisk;5017.0;3876.6;0.009826081285106918;HAM;BF;1970.0;2201.8;0.4128365832;0.19062179886229572;0.21613484070556818;0.39266493920669726;0.8870967991310861;0.5012672557566216;0.5401477295477617;nan;
star;nan;nan;nan;kaze;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
star;nan;nan;nan;daisy;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
star;5017.0;3876.6;0.010894038908506893;freak;4926.0;3806.6;0.008691436399904938;HAM;BF;1592.4;1986.6;0.3973030418;0.2036028098787575;0.2612595473451652;0.3174008371536775;0.7893707890343589;0.40301030996930026;0.44914527672933585;nan;
star;5017.0;3876.6;0.010894038908506893;brief;4881.0;3748.2;0.002069631929777285;HAM;BF;2024.0;2433.8;0.3021043964;0.12593868269134623;0.15418555600989103;0.40342834363165236;0.8232700678590422;0.5149558014357261;0.5377306803831963;nan;
star;5017.0;3876.6;0.010894038908506893;lucid;5017.0;3876.6;0.004069181134494923;HAM;BF;50.6;1011.8;0.6573727399999999;0.6667267482682793;13.000843449343638;0.010085708590791309;0.05192884810388389;0.013124108305384134;0.01675974694961218;nan;
star;5017.0;3876.6;0.010894038908506893;latch;4938.0;3809.0;0.0011022228782790323;HAM;BF;761.4;1771.4;0.3344028436;0.18888992756445586;0.4683779018468763;0.15176400239186766;0.4203527031109421;0.19185700873467268;0.22248278008524808;nan;
star;nan;nan;nan;vgg;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
star;5017.0;3876.6;0.010894038908506893;beblid;5017.0;3876.6;0.005211867226429133;HAM;BF;2436.8;2553.0;0.395105771;0.1566048839880931;0.16488380130221061;0.48570859079130957;0.9512948491755863;0.6230805557976146;0.6384571487492201;nan;
star;5017.0;3876.6;0.010894038908506893;teblid;5017.0;3876.6;0.0030964053136558665;HAM;BF;2366.0;2507.6;0.33732435380000003;0.13619407537667916;0.14542383427046465;0.47159657165636826;0.9389921874063321;0.6043421767466339;0.6233717730031757;nan;
star;5017.0;3876.6;0.010894038908506893;boost;5017.0;3876.6;0.17857640041915254;HAM;BF;2075.2;2259.4;1.0540015932;0.4886575568174404;0.5420642878423292;0.4136336456049432;0.9101642698910257;0.5256859794385718;0.5623646886807944;nan;
hl;nan;nan;nan;sift;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
hl;nan;nan;nan;akaze;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
hl;4712.0;2813.4;0.32197188761490175;orb;4115.0;2374.6;0.006122009797124597;HAM;BF;50.4;1007.2;1.0007636664;1.0254194386822273;19.643044886261436;0.01069609507640068;0.0514710182670209;0.018854832183652765;0.017602185728188103;nan;
hl;4712.0;2813.4;0.32197188761490175;brisk;4387.0;2581.8;0.013171715955893856;HAM;BF;51.0;906.6;1.0704952803999999;1.1935551562571487;20.780624797632775;0.010823429541595925;0.05652489448241799;0.018975111721424704;0.018097755605447987;nan;
hl;nan;nan;nan;kaze;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
hl;nan;nan;nan;daisy;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
hl;4712.0;2813.4;0.32197188761490175;freak;4037.0;2322.0;0.012243635486815207;HAM;BF;43.8;819.6;1.0299760414;1.292645318024644;23.852149915961554;0.00929541595925297;0.05384139001229954;0.016103497557795318;0.015792305325943855;nan;
hl;4712.0;2813.4;0.32197188761490175;brief;4192.0;2426.0;0.0028838228015556676;HAM;BF;55.6;1096.8;0.9857558018000001;0.9405395737527085;17.933108700140423;0.011799660441426146;0.05218530942905961;0.020747755219136153;0.019093958735866192;nan;
hl;4712.0;2813.4;0.32197188761490175;lucid;4712.0;2813.4;0.005230117358728829;HAM;BF;50.2;733.8;1.2982000308000001;2.0511768128239085;25.945560347445888;0.01065365025466893;0.07421019997879594;0.018356784031707624;0.018352711204952875;nan;
hl;4712.0;2813.4;0.32197188761490175;latch;4248.0;2479.2;0.0016114303242519665;HAM;BF;68.0;1110.6;1.014791551;0.9528069318763521;14.926129802268202;0.014431239388794568;0.06282731982290628;0.025698664908965357;0.023362072707972904;nan;
hl;nan;nan;nan;vgg;nan;nan;nan;HAM;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;
