k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;sift;10327.0;11052.0;0.532255937;0.04815924149475208;L2;BF;nan;5612.0;6288.0;4.983225623;5.792834581;0.9212523188613232;1.0322228405203138;0.5434298440979956;0.8924936386768448;0.5434298440979956;0.6755341558832381
0;sift;nan;nan;nan;nan;akaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;nan;nan;nan;nan;orb;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;brisk;9848.0;10660.0;0.139173489;0.013055674390243903;L2;BF;nan;3332.0;4357.0;3.643811977;4.060338487;0.9319115187055313;1.2185889816926772;0.32264936574029246;0.7647463851273812;0.32264936574029246;0.4538272950149823
0;sift;nan;nan;nan;nan;kaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;daisy;10327.0;11052.0;0.270975521;0.02451823389431777;L2;BF;nan;5251.0;5473.0;8.508598591;9.056927133;1.6548377732505026;1.7248004442963247;0.5084729350246926;0.9594372373469761;0.5084729350246926;0.6646835443037975
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;freak;9496.0;10326.0;0.120264583;0.011646773484408289;L2;BF;nan;2110.0;3386.0;3.405900468;3.803518072;1.1233071683402245;1.8026152000000002;0.20431877602401471;0.6231541642055523;0.20431877602401471;0.3077371836943047
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;brief;9244.0;10045.0;0.020527448;0.002043548830263813;L2;BF;nan;147.0;4101.0;1.94260677;2.240487239;0.5463270516947086;15.241409789115647;0.01423453084148349;0.03584491587417703;0.01423453084148349;0.020377044635431104
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;lucid;10327.0;11052.0;0.049560468;0.004484298588490771;L2;BF;nan;66.0;2571.0;10.620115673;10.947029162000002;4.25788765538701;165.86407821212123;0.006391013847196669;0.025670945157526253;0.006391013847196669;0.010234144828655605
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;latch;9360.0;10182.0;0.012671511;0.001244501178550383;L2;BF;nan;92.0;4680.0;0.496218645;0.786243177;0.16800067884615383;8.546121489130435;0.008908685968819599;0.019658119658119658;0.008908685968819599;0.012260944892383554
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;vgg;10327.0;11052.0;10.253939111;0.9277903647303655;L2;BF;nan;5422.0;6235.0;2.012553645;12.543845777;2.011843749318364;2.3135089961268904;0.5250314709015202;0.869607056936648;0.5250314709015202;0.6547518415650283
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;beblid;10327.0;11052.0;0.067557084;0.006112656894679696;L2;BF;nan;1771.0;3627.0;3.987247186;4.332157291;1.1944188836503997;2.4461644782608696;0.1714922048997773;0.4882823269920044;0.1714922048997773;0.2538340260857102
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;teblid;10327.0;11052.0;0.036621927;0.0033136017915309447;L2;BF;nan;670.0;3711.0;2.196900312;2.5108752599999997;0.6766034114793855;3.7475750149253724;0.06487847390336013;0.18054432767448128;0.06487847390336013;0.09545519304744267
0;sift;10327.0;11052.0;0.277353021;0.025095278773072743;boost;10327.0;11052.0;2.542401405;0.23003993892508146;L2;BF;nan;1821.0;4058.0;2.332210988;5.151965414;1.269582408575653;2.8291957243272927;0.17633388205674447;0.448743223262691;0.17633388205674447;0.2531803962460897
0;akaze;3753.0;3384.0;0.141480208;0.041808572104018914;sift;3753.0;3384.0;0.189221042;0.05591638356973996;L2;BF;nan;2412.0;2463.0;0.502875156;0.8335764059999999;0.33843946650426304;0.3455955248756219;0.6426858513189448;0.9792935444579781;0.7127659574468085;0.7760617760617761
0;akaze;3753.0;3384.0;0.141480208;0.041808572104018914;akaze;3753.0;3384.0;0.153668489;0.045410309988179666;L2;BF;nan;1783.0;2103.0;0.720579843;1.01572854;0.48299027104136943;0.5696738867077958;0.47508659738875564;0.8478364241559677;0.5268912529550828;0.6089480874316939
