Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
brisk;9998.0;9706.8;0.024957790339159288;boost;9998.0;9706.8;0.22559975762016374;L2;BF;nan;1172.8;3092.4;4.2889763632;1.4063056449149094;6.1148523505871175;0.11730346069213844;0.35914821736874336;0.1262931624886535;0.17632894878651306
kaze;1997.0;2090.8;0.19538904781296243;sift;1997.0;2090.8;0.050384873604374124;L2;BF;nan;1715.0;1738.2;0.7704405098;0.4414920727159447;0.4480646552507429;0.8587881822734102;0.9854322111033262;0.8587881822734102;0.9160435774930809
kaze;1997.0;2090.8;0.19538904781296243;akaze;1997.0;2090.8;0.056591971683708886;L2;BF;nan;1154.8;1185.2;0.7864099473999999;0.6698386946787169;0.6926994788444494;0.5782674011016524;0.9712938179005368;0.5782674011016524;0.7231684333954703
kaze;1997.0;2090.8;0.19538904781296243;orb;1875.0;1957.8;0.006715967154568158;L2;BF;nan;539.2;1232.4;0.5187986978;0.45436202506870416;2.437008086236305;0.2700050075112669;0.3930087342386719;0.2700050075112669;0.3174328958067488
kaze;1997.0;2090.8;0.19538904781296243;brisk;1967.0;2056.8;0.01550333551612439;L2;BF;nan;705.8;1302.2;0.6063427084;0.5186424493633298;2.500444056351108;0.3534301452178267;0.4770088688034445;0.3534301452178267;0.40117983330473433
kaze;1997.0;2090.8;0.19538904781296243;kaze;1997.0;2090.8;0.17632341076613228;L2;BF;nan;1473.6;1522.4;0.8769674058;0.5875334313338412;0.6143437614330917;0.7379068602904357;0.9632151172016258;0.7379068602904357;0.8319793019914072
kaze;1997.0;2090.8;0.19538904781296243;daisy;1997.0;2090.8;0.09244324963072106;L2;BF;nan;1496.2;1508.6;0.9101141976000001;0.62846199765272;0.6368414139694135;0.7492238357536305;0.9895532091956296;0.7492238357536305;0.8444588108090191
kaze;1997.0;2090.8;0.19538904781296243;freak;1874.0;1963.8;0.013010878740280372;L2;BF;nan;508.6;1136.0;0.5864904062;0.5667903445928247;3.8236553683422185;0.2546820230345518;0.38330585358925917;0.2546820230345518;0.30267963996711467
kaze;1997.0;2090.8;0.19538904781296243;brief;1892.0;1976.6;0.0037703573182976706;L2;BF;nan;466.0;1046.2;0.5170797814;0.521816676945745;3.369599315017801;0.23335002503755634;0.4007891897027351;0.23335002503755634;0.29274876445769216
kaze;1997.0;2090.8;0.19538904781296243;lucid;1997.0;2090.8;0.006306868576583416;L2;BF;nan;668.6;1036.8;0.833520021;0.865364020676548;6.04848765252704;0.33480220330495747;0.5589005261990223;0.33480220330495747;0.41412565826219394
kaze;1997.0;2090.8;0.19538904781296243;latch;1907.0;1994.6;0.0021729608446047267;L2;BF;nan;280.4;908.8;0.4492650212;0.504305503538512;4.487271925507794;0.14041061592388582;0.2801149147144674;0.14041061592388582;0.18648344590103377
kaze;1997.0;2090.8;0.19538904781296243;vgg;1997.0;2090.8;0.9518735439786157;L2;BF;nan;1606.6;1632.8;2.4803861352;1.5963722090239982;1.6477171984534031;0.8045067601402103;0.978514058008835;0.8045067601402103;0.8754878658586639
kaze;1997.0;2090.8;0.19538904781296243;beblid;1997.0;2090.8;0.008639252872727498;L2;BF;nan;1504.8;1563.4;0.5875703332000001;0.3943888929151488;0.4278241433243446;0.7535302954431647;0.9488420623494165;0.7535302954431647;0.8322721113236046
kaze;1997.0;2090.8;0.19538904781296243;teblid;1997.0;2090.8;0.005004710340487941;L2;BF;nan;1363.2;1473.6;0.518103167;0.3746415922076305;0.44919436543023405;0.6826239359038558;0.8970929561798681;0.6826239359038558;0.7662952791425562
kaze;1997.0;2090.8;0.19538904781296243;boost;1997.0;2090.8;0.22435090081535303;L2;BF;nan;943.2;1131.6;0.9700847288000001;0.9389086348667999;1.4734721010147047;0.4723084626940411;0.7737157074225486;0.4723084626940411;0.5763367082399902
fast;12543.0;4807.0;0.001603434230757591;sift;12543.0;4807.0;0.07913160117593607;L2;BF;nan;3181.6;3228.2;2.9144127483999998;0.859258498189074;0.8841137783581507;0.2536554253368413;0.9710283001333024;0.6818269991072896;0.3744657435739992
fast;nan;nan;nan;akaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
fast;12543.0;4807.0;0.001603434230757591;orb;10839.0;4205.4;0.0037259959553333595;L2;BF;nan;1259.4;2288.2;0.9055092918;0.37179309194888605;1.7551578851161544;0.10040660129155703;0.39934411409734116;0.1922947863741134;0.15645099754987885
fast;12543.0;4807.0;0.001603434230757591;brisk;11920.0;4573.4;0.014879022624735005;L2;BF;nan;994.8;2395.4;1.970563885;0.7588380902135642;8.108342877417636;0.0793111695766563;0.2692902186324239;0.1311436926724369;0.12062545027512175
fast;nan;nan;nan;kaze;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
fast;12543.0;4807.0;0.001603434230757591;daisy;12543.0;4807.0;0.08616464542535995;L2;BF;nan;2774.0;2993.0;4.371482936;1.499650404610062;1.8093736137309917;0.22115921230965477;0.8484354177478928;0.5302835528449925;0.3258688529917968
fast;12543.0;4807.0;0.001603434230757591;freak;11404.0;4391.8;0.012852982585942186;L2;BF;nan;683.6;2006.8;1.8019056766000001;0.8183947494677302;10.407629202643992;0.05450051821733237;0.21930398761122474;0.09090499967457431;0.0858353367487548
fast;12543.0;4807.0;0.001603434230757591;brief;11023.0;4247.2;0.003737019620836956;L2;BF;nan;1006.6;2436.2;1.0042268538;0.3791530205475748;2.994418042398337;0.08025193334927849;0.28613037350512;0.14360213907738645;0.12308275043835575
fast;12543.0;4807.0;0.001603434230757591;lucid;12543.0;4807.0;0.006039713402882262;L2;BF;nan;423.2;2198.2;5.6526178104;2.3893429565641027;26.183783632275823;0.033739934624890375;0.1350439474129941;0.06328246799922319;0.05230709094598081
fast;12543.0;4807.0;0.001603434230757591;latch;11182.0;4288.8;0.0019298448559898612;L2;BF;nan;74.8;2713.8;0.26535898960000004;0.09178219781217399;3.15727977144947;0.005963485609503309;0.03097044541303496;0.020955863982428966;0.009427770036149936
