k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;sift;8820.0;8532.0;0.424896146;0.049800298406000934;L2;BF;nan;2841.0;3912.0;3.263286249;3.9391631240000002;1.0069435388548058;1.3865410503343896;0.322108843537415;0.7262269938650306;0.3329817158931083;0.44627709707822805
0;sift;nan;nan;nan;nan;akaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;nan;nan;nan;nan;orb;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;brisk;8468.0;8230.0;0.106838906;0.012981641069258809;L2;BF;nan;161.0;2810.0;2.423562916;2.781382551;0.9898158544483986;17.27566801863354;0.018253968253968255;0.057295373665480424;0.018870135958743553;0.027687016337059334
0;sift;nan;nan;nan;nan;kaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;daisy;8820.0;8532.0;0.243703333;0.02856344737458978;L2;BF;nan;3358.0;3621.0;5.171232029;5.665916091;1.5647379428334713;1.68728888951757;0.38072562358276646;0.9273681303507318;0.39357712142522266;0.5398279881038502
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;freak;8200.0;7950.0;0.092033125;0.011576493710691823;L2;BF;nan;145.0;2367.0;2.264108228;2.607122082;1.1014457465145753;17.980152289655173;0.016439909297052153;0.06125897760878749;0.016994842944210033;0.025922946276928576
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;brief;7989.0;7766.0;0.015871302;0.0020436907030646407;L2;BF;nan;80.0;3050.0;1.308010937;1.574862968;0.5163485140983606;19.6857871;0.009070294784580499;0.02622950819672131;0.009376465072667605;0.013479359730412806
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;lucid;8820.0;8532.0;0.028567916;0.003348325832161275;L2;BF;nan;109.0;2978.0;7.01033156;7.289880205;2.447911418737408;66.87963490825688;0.01235827664399093;0.036601746138347886;0.01277543366150961;0.01847770808611629
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;latch;8105.0;7853.0;0.011293385;0.0014380981790398572;L2;BF;nan;100.0;3834.0;0.34118375;0.603457864;0.15739641731872717;6.034578639999999;0.011337868480725623;0.02608242044861763;0.011720581340834505;0.015805278963173703
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;vgg;8820.0;8532.0;7.910164424;0.9271172555086732;L2;BF;nan;2252.0;3677.0;1.346066562;9.507211715;2.5855892616263256;4.221674829040852;0.25532879818594106;0.6124558063638836;0.26394749179559307;0.3604064975594143
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;beblid;8820.0;8532.0;0.052391146;0.006140546882325363;L2;BF;nan;880.0;2791.0;2.624346718;2.927718593;1.0489855223934073;3.3269529465909087;0.09977324263038549;0.31529917592260837;0.10314111579934365;0.15158039789854447
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;teblid;8820.0;8532.0;0.028947395;0.003392802977027661;L2;BF;nan;449.0;2948.0;1.455983593;1.735911717;0.5888438660108548;3.86617308908686;0.05090702947845805;0.1523066485753053;0.05262541022034693;0.07630863358259687
0;sift;8820.0;8532.0;0.250980729;0.029416400492264416;boost;8820.0;8532.0;1.947655989;0.22827660443037973;L2;BF;nan;789.0;2998.0;1.457874791;3.656511509;1.2196502698465643;4.634361861850444;0.08945578231292517;0.2631754503002001;0.09247538677918425;0.13352513115586392
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;sift;4467.0;4413.0;0.25741875;0.05833191706322229;L2;BF;nan;2607.0;2734.0;0.782183073;1.180430834;0.4317596320409656;0.45279280168776376;0.5836131631967764;0.9535479151426481;0.5907545887151597;0.7240661019302874
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;akaze;4467.0;4413.0;0.156009219;0.035352191026512575;L2;BF;nan;1756.0;2186.0;1.094623854;1.391462084;0.6365334327538884;0.7924043758542141;0.3931049921647638;0.8032936870997255;0.3979152503965556;0.5278821584247707
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;orb;4448.0;4399.0;0.018993229;0.004317624232780177;L2;BF;nan;62.0;1647.0;0.404636927;0.564459167;0.34271959137826347;9.104180112903224;0.01387956122677412;0.03764420157862781;0.014049399501472921;0.020281321557082108
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;brisk;4467.0;4413.0;0.064303698;0.014571424881033312;L2;BF;nan;1343.0;1908.0;0.716346093;0.921478802;0.48295534696016773;0.6861346254653761;0.30064920528318784;0.7038784067085954;0.3043281214593247;0.42133333333333334
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;kaze;4467.0;4413.0;0.465080208;0.10538867165193745;L2;BF;nan;1406.0;1494.0;0.415981979;1.021891198;0.6839967858099064;0.7268073954480797;0.3147526304007164;0.9410977242302544;0.3186041241785633;0.4717329307163228
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;daisy;4467.0;4413.0;0.224326354;0.05083307364604578;L2;BF;nan;2653.0;2740.0;1.298962239;1.6641176039999999;0.6073421912408759;0.6272588028646814;0.5939109021714798;0.9682481751824817;0.6011783367323816;0.7362286665741641
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;freak;4467.0;4413.0;0.055220416;0.012513123951960118;L2;BF;nan;967.0;1603.0;0.72263401;0.9186834370000001;0.5731025807860263;0.9500345780765255;0.2164763823595254;0.603243917654398;0.21912531157942441;0.31861614497528834
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;brief;4467.0;4413.0;0.013530937;0.0030661538635848628;L2;BF;nan;433.0;1745.0;0.429729219;0.584089167;0.3347215856733524;1.3489357205542727;0.09693306469666443;0.2481375358166189;0.09811919329254476;0.13940759819703802
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;lucid;4467.0;4413.0;0.019064584;0.004320096079764332;L2;BF;nan;75.0;1864.0;1.848056301;2.007949896;1.077226339055794;26.77266528;0.0167897918065816;0.040236051502145924;0.01699524133242692;0.023692939504027802
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;latch;4467.0;4413.0;0.006482343;0.001468919782460911;L2;BF;nan;58.0;2127.0;0.114908958;0.262220312;0.12328176398683591;4.521039862068966;0.012984105663756436;0.027268453220498354;0.013142986630410152;0.017591750075826508
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;vgg;4467.0;4413.0;4.247988436;0.9626078486290505;L2;BF;nan;2251.0;2460.0;0.33062401;4.719441457;1.91847213699187;2.0965977152376722;0.5039176180882023;0.9150406504065041;0.5100838431905733;0.6499206005485779
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;beblid;4467.0;4413.0;0.029826718;0.0067588302741898925;L2;BF;nan;1083.0;1737.0;0.70862349;0.8792792190000001;0.506205652849741;0.8118921689750693;0.24244459368703827;0.6234887737478411;0.24541128484024474;0.3491295938104449
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;teblid;4467.0;4413.0;0.017343906;0.003930184908225697;L2;BF;nan;522.0;1731.0;0.398412448;0.556585365;0.3215397833622184;1.0662554885057471;0.11685695097380792;0.30155979202772965;0.11828687967369136;0.16844143272023232
0;akaze;4467.0;4413.0;0.140829011;0.031912307047360075;boost;4467.0;4413.0;1.061345885;0.24050439270337637;L2;BF;nan;811.0;1685.0;0.406391458;1.6085663539999997;0.9546387857566764;1.983435701602959;0.18155361540183568;0.48130563798219583;0.18377520960797644;0.26365409622886865
0;orb;27150.0;27145.0;0.05355427;0.0019728962976607108;sift;27150.0;27145.0;12.00015661;0.44207613225271686;L2;BF;nan;7445.0;10505.0;36.494776079;48.548486958999995;4.621464727177534;6.520951908529213;0.2742173112338858;0.7087101380295098;0.27426782096150304;0.39543221351746116
0;orb;nan;nan;nan;nan;akaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;orb;27150.0;27145.0;0.05355427;0.0019728962976607108;orb;27150.0;27145.0;0.068065156;0.0025074656842880823;L2;BF;nan;4326.0;10045.0;14.060200724;14.18182015;1.4118287854654057;3.2782755779010633;0.15933701657458563;0.43066202090592337;0.15936636581322527;0.23261191020298427
0;orb;27150.0;27145.0;0.05355427;0.0019728962976607108;brisk;24713.0;24613.0;0.388669115;0.015791212570592777;L2;BF;nan;308.0;10237.0;20.938377753;21.380601138;2.0885612130506983;69.41753616233765;0.01134438305709024;0.030086939533066327;0.011346472646896298;0.016476315296760906
0;orb;nan;nan;nan;nan;kaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;orb;27150.0;27145.0;0.05355427;0.0019728962976607108;daisy;27150.0;27145.0;0.366447031;0.013499614330447595;L2;BF;nan;9118.0;9348.0;61.033328518;61.453329819;6.573954837291399;6.739781730533011;0.3358379373848987;0.9753958065896449;0.335899797384417;0.4996438160995123
0;orb;27150.0;27145.0;0.05355427;0.0019728962976607108;freak;18371.0;19321.0;0.354379792;0.018341689974638996;L2;BF;nan;178.0;6704.0;12.236693902;12.644627964000001;1.886131856205251;71.037235752809;0.006556169429097606;0.026551312649164677;0.006557377049180328;0.010515744077509305
0;orb;27150.0;27145.0;0.05355427;0.0019728962976607108;brief;27150.0;27145.0;0.064040416;0.0023591974949346106;L2;BF;nan;1659.0;9547.0;15.136038848;15.253633534;1.5977410216822039;9.194474704038578;0.06110497237569061;0.17377186550748927;0.06111622766623687;0.0904161103087446
0;orb;27150.0;27145.0;0.05355427;0.0019728962976607108;lucid;27150.0;27145.0;0.095264114;0.00350945345367471;L2;BF;nan;282.0;9019.0;68.285234349;68.434052733;7.587765021953654;242.67394586170212;0.010386740331491713;0.031267324537088366;0.010388653527353103;0.015593464016146422
